 

stn    time           gre000z0  prestas0  ure200s0
THU    2024062518           22     946.4      80.0
THU    2024062519            9     946.7      89.1
THU    2024062520            0     947.2      95.4
THU    2024062521            0     947.4      98.7
THU    2024062522            0     947.3      99.2
THU    2024062523            0     947.5      99.2
THU    2024062600            0     947.7      99.3
THU    2024062601            0     947.5      99.3
THU    2024062602            0     947.4      99.3
THU    2024062603            0     947.3      99.3
THU    2024062604            3     947.4      99.3
THU    2024062605           42     947.6      99.3
THU    2024062606          169     947.5      98.8
THU    2024062607          409     947.3      88.5
THU    2024062608          595     947.1      78.6
THU    2024062609          495     947.2      69.3
THU    2024062610          395     947.3      67.8
THU    2024062611          634     947.4      66.6
THU    2024062612          838     946.8      64.1
THU    2024062613          582     946.6      64.9
THU    2024062614           72     947.1      86.1
THU    2024062615           49     948.1      98.5
THU    2024062616           60     948.0      99.0
THU    2024062617           93     947.9      97.6
THU    2024062618          103     947.4      91.5
THU    2024062619           42     947.8      83.8
THU    2024062620            1     948.0      95.7
THU    2024062621            0     948.2      99.1
THU    2024062622            0     948.0      99.3
THU    2024062623            0     947.9      99.3
THU    2024062700            0     948.2      99.3
THU    2024062701            0     948.6      99.3
THU    2024062702            0     948.4      99.3
THU    2024062703            0     948.4      99.3
THU    2024062704            2     948.4      99.3
THU    2024062705           78     948.5      99.3
THU    2024062706          155     948.2      98.8
THU    2024062707          294     948.5      87.1
THU    2024062708          205     948.6      83.7
THU    2024062709          587     948.6      77.8
THU    2024062710          598     948.4      70.0
THU    2024062711          713     948.4      63.0
THU    2024062712          905     948.2      62.5
THU    2024062713          840     948.0      60.3
THU    2024062714          747     947.9      53.5
THU    2024062715          677     947.6      42.9
THU    2024062716          608     947.6      39.2
THU    2024062717          426     947.6      39.2
THU    2024062718          137     947.8      42.9
THU    2024062719           91     948.2      48.3
THU    2024062720            1     949.0      73.3
THU    2024062721            0     949.8      82.0
THU    2024062722            0     950.5      84.4
THU    2024062723            0     950.8      88.0
THU    2024062800            0     950.6      92.7
THU    2024062801            0     950.5      94.7
THU    2024062802            0     950.9      98.9
THU    2024062803            0     951.2      97.5
THU    2024062804            1     951.3      95.9
THU    2024062805           36     951.7      97.2
THU    2024062806          200     952.0      88.1
THU    2024062807          319     952.3      72.0
THU    2024062808          451     952.5      70.4
THU    2024062809          642     952.6      61.4
THU    2024062810          803     952.5      52.0
THU    2024062811          897     952.1      49.8
THU    2024062812          781     951.9      50.1
THU    2024062813          829     951.5      49.0
THU    2024062814          729     951.4      49.3
THU    2024062815          537     951.4      51.6
THU    2024062816          217     951.4      56.4
THU    2024062817          107     951.6      60.2
THU    2024062818           90     952.1      66.3
THU    2024062819           34     952.3      79.8
THU    2024062820            2     952.4      83.6
THU    2024062821            0     951.6      81.7
THU    2024062822            0     951.2      90.5
THU    2024062823            0     951.2      97.4
THU    2024062900            0     951.3      99.2
THU    2024062901            0     951.3      99.3
THU    2024062902            0     951.2      99.3
THU    2024062903            0     951.1      99.3
THU    2024062904            3     951.0      99.3
THU    2024062905           44     950.8      99.3
THU    2024062906          177     950.3      97.1
THU    2024062907          367     949.8      78.3
THU    2024062908          496     949.1      69.9
THU    2024062909          628     948.3      62.9
THU    2024062910          542     947.3      56.4
THU    2024062911          346     947.1      58.2
THU    2024062912          291     947.0      56.2
THU    2024062913           98     946.7      71.6
THU    2024062914          154     945.8      69.3
THU    2024062915           66     944.4      54.9
THU    2024062916            9     944.5      40.7
THU    2024062917           41     944.9      40.8
THU    2024062918           46     944.3      56.0
THU    2024062919           23     942.5      53.1
THU    2024062920            2     941.0      53.9
THU    2024062921            0     941.6      62.7
THU    2024062922            0     943.1      60.2
THU    2024062923            0     944.2      70.6
THU    2024063000            0     944.6      86.1
THU    2024063001            0     944.7      94.8
THU    2024063002            0     945.0      90.0
THU    2024063003            0     945.1      90.4
THU    2024063004            0     945.1      95.7
